fraud_loss_multiplier,review_cost_multiplier,review_cost_usd,optimal_threshold,alerts_per_day,precision,recall,total_cost_usd
0.5,0.5,2.5,0.008447008853411628,21.207142857142856,0.6301785112832604,0.9811221814368117,9919.399999999325
0.5,1.0,5.0,0.008447008853411628,21.207142857142856,0.6301785112832604,0.9811221814368117,17341.899999999325
0.5,1.5,7.5,0.029557085347992992,16.764285714285716,0.7852577758841074,0.9664394336654432,23932.47499999928
1.0,0.5,2.5,0.00417136937443546,25.178571428571427,0.5327659574468085,0.9847928683796539,11824.439999998664
1.0,1.0,5.0,0.008447008853411628,21.207142857142856,0.6301785112832604,0.9811221814368117,19838.79999999865
1.0,1.5,7.5,0.008447008853411628,21.207142857142856,0.6301785112832604,0.9811221814368117,27261.29999999865
1.5,0.5,2.5,0.0031042187755435193,27.564285714285713,0.4874319771961648,0.9863660199265862,13120.854999998002
1.5,1.0,5.0,0.00417136937443546,25.178571428571427,0.5327659574468085,0.9847928683796539,22142.909999997995
1.5,1.5,7.5,0.008447008853411628,21.207142857142856,0.6301785112832604,0.9811221814368117,29758.199999997974
